url,name,homepage,url_is_bad
https://seedfinder.eu/en/database/breeder/cookie-chris-genetics,Cookie Chris Genetics,https://www.instagram.com/cookiechris.genetics/,TRUE
https://seedfinder.eu/en/database/breeder/cookie-fam-genetics,Cookie Fam Genetics,http://www.cookieslosangeles.com,TRUE
https://seedfinder.eu/en/database/breeder/cool-beans-seeds,Cool Beans Seeds,https://www.instagram.com/coolbeanseeds/,TRUE
https://seedfinder.eu/en/database/breeder/coool-beans,Coool Beans,https://cooolbeans.com/,TRUE
https://seedfinder.eu/en/database/breeder/copa-genetics,Copa Genetics,https://www.instagram.com/copagenetics/,TRUE
https://seedfinder.eu/en/database/breeder/copenhagen-seed-company,Copenhagen Seed Company,http://cphseeds.com/,FALSE
https://seedfinder.eu/en/database/breeder/copycat-seeds,CopyCat Seeds,http://web.archive.org/web/20110219063047/http://copycatseeds.com/,TRUE
https://seedfinder.eu/en/database/breeder/copycat-genetix,Copycat Genetix,https://copycatgenetixx.com,FALSE
https://seedfinder.eu/en/database/breeder/corralitos-seed-co,Corralitos seed co,,TRUE
https://seedfinder.eu/en/database/breeder/cosa-seed-co,Cosa Seed Co,https://www.instagram.com/cosaseedco/,TRUE
https://seedfinder.eu/en/database/breeder/cosmic-wisdom,Cosmic Wisdom,http://cosmicwisdomseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/costa-seeds,Costa Seeds,https://instagram.com/costaseedsco,TRUE
https://seedfinder.eu/en/database/breeder/coulter-family-farms,Coulter Family Farms,https://www.triiianglellc.com/coulter-family-farms,TRUE
https://seedfinder.eu/en/database/breeder/county-line-genetics,County Line Genetics,https://countylinegenetics.com/,TRUE
https://seedfinder.eu/en/database/breeder/covert-genetics,Covert Genetics,https://www.instagram.com/covertgenetics/,TRUE
https://seedfinder.eu/en/database/breeder/crab-collective,Crab Collective,https://www.crabcollective.com/,FALSE
https://seedfinder.eu/en/database/breeder/craft-cannabis-of-vermont,Craft Cannabis of Vermont,http://www.vtcraftcannabis.org/,FALSE
https://seedfinder.eu/en/database/breeder/crane-city-cannabis,Crane City Cannabis,https://www.instagram.com/cranecitycannabis/,TRUE
https://seedfinder.eu/en/database/breeder/crate-digger-seeds,Crate Digger Seeds,https://instagram.com/cratediggerseeds,TRUE
https://seedfinder.eu/en/database/breeder/crazy-diamonds-seed-company,Crazy Diamonds Seed Company,http://crazydiamondsseeds.ca/,TRUE
https://seedfinder.eu/en/database/breeder/crazy-x-seeds,Crazy X Seeds,http://www.icmag.com/ic/forumdisplay.php?f=65589,TRUE
https://seedfinder.eu/en/database/breeder/cream-crop-co,Cream Crop Co.,https://www.instagram.com/creamcropco/,TRUE
https://seedfinder.eu/en/database/breeder/cream-of-the-crop-seeds,Cream of the Crop Seeds,http://creamofthecropseeds.com/,FALSE
https://seedfinder.eu/en/database/breeder/crescendo-genetics,Crescendo Genetics,https://www.instagram.com/crescendo_genetics/,TRUE
https://seedfinder.eu/en/database/breeder/crickets-and-cicada-seeds,Crickets and Cicada Seeds,https://www.instagram.com/cricketsandcicadaseeds/,TRUE
https://seedfinder.eu/en/database/breeder/critical-mass-collective,Critical Mass Collective,http://www.criticalmasscollective.com,FALSE
https://seedfinder.eu/en/database/breeder/croatoan-seeds,Croatoan Seeds,https://www.instagram.com/croatoanseeds/,TRUE
https://seedfinder.eu/en/database/breeder/crockett-family-farms,Crockett Family Farms,https://www.instagram.com/officialcalicrockettrep/,TRUE
https://seedfinder.eu/en/database/breeder/cronic-and-caviar,Cronic & Caviar,https://www.chroniccaviar.com/,FALSE
https://seedfinder.eu/en/database/breeder/cronja,Cronja,https://www.cronjaculture.com/,FALSE
https://seedfinder.eu/en/database/breeder/crop-circle-genetics,Crop Circle Genetics,http://www.cropcirclegenetics.co,FALSE
https://seedfinder.eu/en/database/breeder/crop-king-seeds,Crop King Seeds,http://www.cropkingseeds.com,FALSE
https://seedfinder.eu/en/database/breeder/cryptic-labs,Cryptic Labs,,TRUE
https://seedfinder.eu/en/database/breeder/cult-six16,Cult. Six16,https://instagram.com/cult.six16,TRUE
https://seedfinder.eu/en/database/breeder/cult-classics-seeds,Cult Classics Seeds,http://www.cultclassicsseeds.com,FALSE
https://seedfinder.eu/en/database/breeder/cultivated-choice-genetics,Cultivated Choice Genetics,https://cultivatedchoicegenetics.com/,TRUE
https://seedfinder.eu/en/database/breeder/cultivators-choice,Cultivators Choice,,TRUE
https://seedfinder.eu/en/database/breeder/cult-of-dank,Cult of Dank,,TRUE
https://seedfinder.eu/en/database/breeder/curtis-crosses,Curtis Crosses,https://www.instagram.com/curtiscrosses/,TRUE
https://seedfinder.eu/en/database/breeder/ds-nuts-grow,D's Nuts Grow,https://www.instagram.com/dsnutsgrow,TRUE
https://seedfinder.eu/en/database/breeder/dplus-calidad-seeds,D+Calidad Seeds,http://www.demascalidadseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/dj-short,DJ Short,,TRUE
https://seedfinder.eu/en/database/breeder/dna-genetics-seeds,DNA Genetics Seeds,http://www.dnagenetics.com/,FALSE
https://seedfinder.eu/en/database/breeder/dsp-genetics,DSP Genetics,https://dspgenetics.com,FALSE
https://seedfinder.eu/en/database/breeder/da-bean-co,Da Bean Co.,http://www.rcmcollective.ca/breeders/da-bean-co.php,TRUE
https://seedfinder.eu/en/database/breeder/dahood-urban-seeds,DaHood Urban Seeds,http://dahoodurbanseeds.com,FALSE
https://seedfinder.eu/en/database/breeder/dabbsfordads,Dabbsfordads,https://www.instagram.com/dabbsfordads/,TRUE
https://seedfinder.eu/en/database/breeder/dampkring-seed-bank,Dampkring Seed Bank,http://www.dampkring.nl,TRUE
https://seedfinder.eu/en/database/breeder/dane-strains,Dane Strains,http://danestrains.dk/,FALSE
https://seedfinder.eu/en/database/breeder/dank-breeds,Dank Breeds,https://www.instagram.com/dankbreedsllc/,TRUE
https://seedfinder.eu/en/database/breeder/dank-flow-genetics,Dank Flow Genetics,https://dankflowgenetics.com/,FALSE
https://seedfinder.eu/en/database/breeder/dank-genetics,Dank Genetics,http://www.dankgenetics.com/,FALSE
https://seedfinder.eu/en/database/breeder/dank-house-seeds,Dank House Seeds,http://web.archive.org/web/20120409042559/http://dankhouseseedz.ocnk.biz/,TRUE
https://seedfinder.eu/en/database/breeder/dankhunters-seed-co,DankHunters Seed Co,https://www.instagram.com/dankhunters_seed.co/,TRUE
https://seedfinder.eu/en/database/breeder/dankensteins-lab,Dankensteins Lab,https://www.instagram.com/dankensteins_lab/,TRUE
https://seedfinder.eu/en/database/breeder/dankmatter-genetics,Dankmatter Genetics,https://www.instagram.com/dankmattergenetics/,TRUE
https://seedfinder.eu/en/database/breeder/dankonomics-genetics,Dankonomics Genetics,https://twitter.com/dankonomicsinc,TRUE
https://seedfinder.eu/en/database/breeder/danky-dankster-seed-co,Danky Dankster Seed Co.,https://www.facebook.com/dankydankster,TRUE
https://seedfinder.eu/en/database/breeder/dark-horse-genetics,Dark Horse Genetics,http://www.darkhorsegenetics.com,FALSE
https://seedfinder.eu/en/database/breeder/dark-side-genetics,Dark Side Genetics,https://www.instagram.com/the_real_darkside_genetics/,TRUE
https://seedfinder.eu/en/database/breeder/darkarts-labs,Darkarts Labs,https://www.instagram.com/darkartslabs/,TRUE
https://seedfinder.eu/en/database/breeder/darwin-seeds,Darwin Seeds,https://web.archive.org/web/20120629194435/http://www.bluehemp.ch/,TRUE
https://seedfinder.eu/en/database/breeder/dawg-star,Dawg Star,https://www.instagram.com/dawgstarseeds/,TRUE
https://seedfinder.eu/en/database/breeder/day-1-genetics,Day 1 Genetics,,TRUE
https://seedfinder.eu/en/database/breeder/de-sjamaan,De Sjamaan,http://www.sjamaan.com,FALSE
https://seedfinder.eu/en/database/breeder/dead-by-dawn-genetics,Dead By Dawn Genetics,https://www.instagram.com/deadbydawngenetics/,TRUE
https://seedfinder.eu/en/database/breeder/deadrabbit-genetix,DeadRabbit Genetix,https://deadrabbitsburrow.com,TRUE
https://seedfinder.eu/en/database/breeder/deep-ellum-seed-company,Deep Ellum Seed Company,https://www.instagram.com/deepellumseeds/,TRUE
https://seedfinder.eu/en/database/breeder/deep-space-creations,Deep Space Creations,https://www.instagram.com/deepspacecreations/,TRUE
https://seedfinder.eu/en/database/breeder/defiant-creations,Defiant Creations,https://www.instagram.com/toddtilth/,TRUE
https://seedfinder.eu/en/database/breeder/delicatessen,Delicatessen,http://delicatessenseedsbank.webnode.es,TRUE
https://seedfinder.eu/en/database/breeder/delicious-seeds,Delicious Seeds,http://www.deliciousseeds.com,FALSE
https://seedfinder.eu/en/database/breeder/delta-9-labs,Delta 9 Labs,http://www.delta9labs.com,TRUE
https://seedfinder.eu/en/database/breeder/deluxe-seeds,Deluxe Seeds,http://graines-cannabis-deluxe.doomby.es/,TRUE
https://seedfinder.eu/en/database/breeder/demonic-genetics,Demonic Genetics,https://www.instagram.com/demonicgenetic/,TRUE
https://seedfinder.eu/en/database/breeder/denverdoggy,Denverdoggy,https://www.instagram.com/denverdoggy/,TRUE
https://seedfinder.eu/en/database/breeder/derg-corra-collective,Derg Corra Collective,,TRUE
https://seedfinder.eu/en/database/breeder/desert-king-mountain-high-seed-co,Desert King Mountain High Seed Co.,https://facebook.com/DesertKingMountainHighSeedCo,TRUE
https://seedfinder.eu/en/database/breeder/diamond-rock-genetics,Diamond Rock Genetics,https://www.instagram.com/diamond_rock_genetics/,TRUE
https://seedfinder.eu/en/database/breeder/digital-genetics,Digital Genetics,http://www.digitalgenetics.ca/,TRUE
https://seedfinder.eu/en/database/breeder/dinafem,Dinafem,https://www.dinafem.org/en/,FALSE
https://seedfinder.eu/en/database/breeder/dino-party,Dino Party,http://dinopartychucks.com,TRUE
https://seedfinder.eu/en/database/breeder/dirt-farmer-genetics,Dirt Farmer Genetics,https://www.instagram.com/dirtfarmergenetics/,TRUE
https://seedfinder.eu/en/database/breeder/dirtbag-seed-co,Dirtbag Seed Co.,https://www.instagram.com/dirtbagseeds/,TRUE
https://seedfinder.eu/en/database/breeder/dirty-bird-genetics,Dirty Bird Genetics,https://www.dirtybirdgenetics.com/,FALSE
https://seedfinder.eu/en/database/breeder/dirty-water-organics,Dirty Water Organics,https://www.instagram.com/dirtywaterorganics/,TRUE
https://seedfinder.eu/en/database/breeder/dirty-worms-farm,Dirty Worms Farm,https://www.instagram.com/electric_stoner/,TRUE
https://seedfinder.eu/en/database/breeder/dispensario-seeds,Dispensario Seeds,http://dispensarioseeds.com/en/,TRUE
https://seedfinder.eu/en/database/breeder/divine-genetics,Divine Genetics,https://www.divinegenetics.com/,FALSE
https://seedfinder.eu/en/database/breeder/divine-seeds,Divine Seeds,https://divineseeds.net/,TRUE
https://seedfinder.eu/en/database/breeder/dixie-underground-blends,Dixie Underground Blends,,TRUE
https://seedfinder.eu/en/database/breeder/dizzy-duck-seeds,Dizzy Duck Seeds,http://dizzyduckseeds.com/,TRUE
https://seedfinder.eu/en/database/breeder/dman-seeds,Dman Seeds,http://www.dmanseeds.ca/,FALSE
https://seedfinder.eu/en/database/breeder/docs-dank-seeds,Doc's Dank Seeds,http://www.docsdankseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/doctors-choice,Doctor's Choice,https://doctorschoice.farm/,FALSE
https://seedfinder.eu/en/database/breeder/doctor-psicote-422,Doctor Psicote 422,https://www.instagram.com/doctorpsicote422/,TRUE
https://seedfinder.eu/en/database/breeder/dog-pound-genetics,Dog Pound Genetic's,https://www.facebook.com/dogpoundgenetics/,TRUE
https://seedfinder.eu/en/database/breeder/dojo-seed-co,Dojo Seed Co.,https://dojoseedco.com/,FALSE
https://seedfinder.eu/en/database/breeder/dolla-seedz,Dolla Seedz,http://www.dollaseedz.com,TRUE
https://seedfinder.eu/en/database/breeder/dominion-seed-company,Dominion Seed Company,https://www.instagram.com/dominionseedco/,TRUE
https://seedfinder.eu/en/database/breeder/domus-seeds,Domus Seeds,https://www.domusseeds.es,TRUE
https://seedfinder.eu/en/database/breeder/don-avalanche-seeds,Don Avalanche Seeds,https://www.donavalancheseeds.com/,FALSE
https://seedfinder.eu/en/database/breeder/dopamine-seeds,Dopamine Seeds,http://dopamineseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/dope-seeds,Dope Seeds,https://www.dopeseeds.de/,FALSE
https://seedfinder.eu/en/database/breeder/dougs-nugs,Doug's Nugs,https://dnseeds.love/,TRUE
https://seedfinder.eu/en/database/breeder/dr-atomic-seeds,Dr. Atomic Seeds,http://www.dratomicseedbank.com,TRUE
https://seedfinder.eu/en/database/breeder/dr-blaze,Dr. Blaze,https://twitter.com/drblazeseeds,TRUE
https://seedfinder.eu/en/database/breeder/dr-cilantro-genetics,Dr. Cilantro Genetics,https://www.instagram.com/drcilantrogenetics,TRUE
https://seedfinder.eu/en/database/breeder/dr-genetics,Dr. Genetics,http://www.drgenetics.cl/,TRUE
https://seedfinder.eu/en/database/breeder/dr-greenthumb,Dr. Greenthumb,http://www.drgreenthumb.com,FALSE
https://seedfinder.eu/en/database/breeder/dr-grows-productions,Dr. Grow's Productions,http://web.archive.org/web/20131230153947/http://drgrow.es/,TRUE
https://seedfinder.eu/en/database/breeder/dr-hemps-seeds,Dr. Hemps Seeds,,TRUE
https://seedfinder.eu/en/database/breeder/dr-krippling-seeds,Dr. Krippling Seeds,http://drkrippling.co.uk,TRUE
https://seedfinder.eu/en/database/breeder/dr-underground,Dr. Underground,http://www.drunderground.com,FALSE
https://seedfinder.eu/en/database/breeder/dr-fingerleaf,Dr Fingerleaf,https://www.instagram.com/doctorfingerleaf/,TRUE
https://seedfinder.eu/en/database/breeder/dragons-flame-genetics,Dragons Flame Genetics,https://dragonsflamegenetics.com/,TRUE
https://seedfinder.eu/en/database/breeder/dready-seeds,Dready Seeds,http://www.dreadyseeds.com/,TRUE
https://seedfinder.eu/en/database/breeder/driftless-genetics-llc,Driftless Genetics LLC,https://www.driftlessgenetics.com/,TRUE
https://seedfinder.eu/en/database/breeder/driftwood-genetics,Driftwood Genetics,https://www.instagram.com/driftwood_genetics/,TRUE
https://seedfinder.eu/en/database/breeder/drohammad-seeds,Drohammad Seeds,https://www.instagram.com/drohammad/,TRUE
https://seedfinder.eu/en/database/breeder/dry-cuban-genetics,Dry Cuban Genetics,https://www.instagram.com/vinny.hashman/,TRUE
https://seedfinder.eu/en/database/breeder/dubchase,Dubchase,https://www.instagram.com/dubchase/,TRUE
https://seedfinder.eu/en/database/breeder/duffles,Duffles,https://www.instagram.com/dufflesza/,TRUE
https://seedfinder.eu/en/database/breeder/duke-diamonds-vault,Duke Diamonds Vault,http://,TRUE
https://seedfinder.eu/en/database/breeder/dungeon-of-dank-genetics,Dungeon Of Dank Genetics,https://instagram.com/thedankdungeon_mo,TRUE
https://seedfinder.eu/en/database/breeder/dungeons-vault-genetics,Dungeons Vault Genetics,https://www.instagram.com/dungeons_vault_genetics/,TRUE
https://seedfinder.eu/en/database/breeder/duppy-sensi-genetics,Duppy Sensi Genetics,https://duppysensi.com,FALSE
https://seedfinder.eu/en/database/breeder/dutch-headshop,Dutch-Headshop,https://www.dutch-headshop.nl/,FALSE
https://seedfinder.eu/en/database/breeder/dutchbreed,DutchBreed,,TRUE
https://seedfinder.eu/en/database/breeder/dutchfem,DutchFem,http://www.dutchfem.com/,FALSE
https://seedfinder.eu/en/database/breeder/dutch-flowers,Dutch Flowers,,TRUE
https://seedfinder.eu/en/database/breeder/dutch-passion,Dutch Passion,https://www.dutch-passion.com/en/,FALSE
https://seedfinder.eu/en/database/breeder/dutch-quality-seeds,Dutch Quality Seeds,http://www.dutchqualityseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/dutchgrown-seeds,Dutchgrown Seeds,,TRUE
https://seedfinder.eu/en/database/breeder/duty-free-seeds,Duty Free Seeds,https://dutyfreeseeds.com,FALSE
https://seedfinder.eu/en/database/breeder/dwarvenforged,DwarvenForged,,TRUE
https://seedfinder.eu/en/database/breeder/dying-breed-seeds,Dying Breed Seeds,http://www.3rdgenfamily.org,TRUE
https://seedfinder.eu/en/database/breeder/dynasty-seeds,Dynasty Seeds,http://www.dynastyseeds.com/,FALSE
https://seedfinder.eu/en/database/breeder/e-m-seeds,E-M Seeds,https://www.instagram.com/em_seeds/,TRUE
https://seedfinder.eu/en/database/breeder/earth-craft-biosystems,Earth Craft Biosystems,https://earthstayer.com,FALSE
https://seedfinder.eu/en/database/breeder/earthfire-genetics,EarthFire Genetics,https://www.instagram.com/earthfiregenetics/,TRUE
https://seedfinder.eu/en/database/breeder/earth-seeds,Earth Seeds,,TRUE
https://seedfinder.eu/en/database/breeder/earth-witch-seeds,Earth Witch Seeds,http://officialearthwitchseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/earthcare-extracts,Earthcare Extracts,https://instagram.com/earthcare.extracts,TRUE
https://seedfinder.eu/en/database/breeder/earthly-pleasures,Earthly Pleasures,https://www.facebook.com/Earthly-Pleasure-Cannabis-Genetics-1519334288300023/,TRUE
https://seedfinder.eu/en/database/breeder/east-coast-cultivars,East Coast Cultivars,https://www.eastcoastcultivars.com,TRUE
https://seedfinder.eu/en/database/breeder/east-coast-farmers-genetics,East Coast Farmers Genetics,,TRUE
https://seedfinder.eu/en/database/breeder/east-coast-genetix,East Coast Genetix,https://www.instagram.com/eastcoast_genetix/,TRUE
https://seedfinder.eu/en/database/breeder/east-coast-seeds,East Coast Seeds,http://eastcoastseeds.ca,TRUE
https://seedfinder.eu/en/database/breeder/east-island-seeds,East Island Seeds,http://www.greenlifeseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/eastwood-gardens,Eastwood Gardens,https://www.instagram.com/eastwood_gardens_pdx/,TRUE
https://seedfinder.eu/en/database/breeder/eazy-daze-cultivators,Eazy Daze Cultivators,https://www.eazydazecutivators.com/,FALSE
https://seedfinder.eu/en/database/breeder/echelon-gardens,Echelon Gardens,https://www.instagram.com/ethereal_symbiotic/,TRUE
https://seedfinder.eu/en/database/breeder/el-clandestino,El Clandestino,http://www.elclandestino.nl/,FALSE
https://seedfinder.eu/en/database/breeder/el-jardin-de-maria-seeds,El Jardin de Maria Seeds,http://web.archive.org/web/20131009054315/http://www.eljardindemaria.es/,TRUE
https://seedfinder.eu/en/database/breeder/el-pampa,El Pampa,https://instagram.com/elpampaseeds,TRUE
https://seedfinder.eu/en/database/breeder/elemental-seeds,Elemental Seeds,http://elementalseeds.com/,TRUE
https://seedfinder.eu/en/database/breeder/elev8-seeds,Elev8 Seeds,http://www.elev8seeds.com/,FALSE
https://seedfinder.eu/en/database/breeder/elevated-patriot,Elevated Patriot,https://www.instagram.com/elevated_patriot/,TRUE
https://seedfinder.eu/en/database/breeder/eleventen,Eleventen,https://instagram.com/eleventen.1110,TRUE
https://seedfinder.eu/en/database/breeder/elite-eighth-genetics,Elite Eighth Genetics,http://www.eliteeighth.com,TRUE
https://seedfinder.eu/en/database/breeder/elite-ganjah,Elite Ganjah,https://www.instagram.com/elite_ganjah/,TRUE
https://seedfinder.eu/en/database/breeder/emerald-mountain-legacy,Emerald Mountain Legacy,https://www.emeraldmountainlegacy.com/,FALSE
https://seedfinder.eu/en/database/breeder/emerald-mountain-seeds,Emerald Mountain Seeds,http://www.cbagenetics.com/catalog/emerald-mountain/,TRUE
https://seedfinder.eu/en/database/breeder/emerald-triangle,Emerald Triangle,http://www.emeraldtriangleseeds.co.uk/,FALSE
https://seedfinder.eu/en/database/breeder/emi-indico,Emi Indico,https://www.instagram.com/emiindico/,TRUE
https://seedfinder.eu/en/database/breeder/empathic-genetics,Empathic Genetics,https://www.instagram.com/originalconstantgreendreams/,TRUE
https://seedfinder.eu/en/database/breeder/empire-breeding-co,Empire Breeding Co.,https://empirebreedingco.com/,FALSE
https://seedfinder.eu/en/database/breeder/empyrean-seeds,Empyrean Seeds,https://empyreanseeds.tumblr.com/,FALSE
https://seedfinder.eu/en/database/breeder/enchanted-seeds,Enchanted Seeds,https://www.instagram.com/enchanted_seeds_genetics/,TRUE
https://seedfinder.eu/en/database/breeder/endless-endeavor-genetics,Endless Endeavor Genetics,https://www.strainly.io/en/fireandashes36,TRUE
https://seedfinder.eu/en/database/breeder/energenetics-old-world-farm,Energenetics Old World Farm,https://energenetics-old-world-farm.com,FALSE
https://seedfinder.eu/en/database/breeder/enhanced-genetics-company,Enhanced Genetics Company,https://secretgardenseeds.org/seeds,FALSE
https://seedfinder.eu/en/database/breeder/enlightened-genetics,Enlightened Genetics,https://www.facebook.com/Enlightened-Genetics-1230678263616222/,TRUE
https://seedfinder.eu/en/database/breeder/envygenetics,Envy Genetics,https://www.envygenetics.com/,TRUE
https://seedfinder.eu/en/database/breeder/epicalseeds,Epicalseeds,https://www.instagram.com/epical_seeds420/,TRUE
https://seedfinder.eu/en/database/breeder/epik-genetics,Epik Genetics,https://twitter.com/siense_deluxe,TRUE
https://seedfinder.eu/en/database/breeder/equilibrium-genetics,Equilibrium Genetics,http://www.equilibriumgenetics.com,TRUE
https://seedfinder.eu/en/database/breeder/erks-genetics,Erks Genetics,https://www.instagram.com/erks.genetics/,TRUE
https://seedfinder.eu/en/database/breeder/eskimo-fire,Eskimo Fire,https://www.instagram.com/eskimofire/,TRUE
https://seedfinder.eu/en/database/breeder/eskobar-seeds,Eskobar Seeds,http://www.sanniesshop.com/regular-cannabis-seeds-en/eskobar-seeds/,TRUE
https://seedfinder.eu/en/database/breeder/ethos-genetics,Ethos Genetics,https://www.ethosgenetics.com/,FALSE
https://seedfinder.eu/en/database/breeder/eureka-seeds-org,Eureka Seeds Org,https://www.instagram.com/eurekaseeds/,TRUE
https://seedfinder.eu/en/database/breeder/eva-female-seeds,Eva Female Seeds,http://www.evaseeds.com,FALSE
https://seedfinder.eu/en/database/breeder/evermore-genetics,Evermore Genetics,https://www.instagram.com/evermoregenetics/,TRUE
https://seedfinder.eu/en/database/breeder/evil-bear-genetics,Evil Bear Genetics,http://evil-bear.com,TRUE
https://seedfinder.eu/en/database/breeder/evileye-gardens,Evileye Gardens,https://www.instagram.com/evileye_gardens,TRUE
https://seedfinder.eu/en/database/breeder/evo-geneticas,Evo Geneticas,https://www.instagram.com/evogeneticas?,TRUE
https://seedfinder.eu/en/database/breeder/evolve-genetics,Evolve Genetics,https://evolvegenetics.company.site/,TRUE
https://seedfinder.eu/en/database/breeder/exclusive-seeds,Exclusive Seeds,http://www.exclusiveseedscolorado.com,FALSE
https://seedfinder.eu/en/database/breeder/exclusive-seeds-bank,Exclusive Seeds Bank,http://www.exclusiveseedsbank.com,FALSE
https://seedfinder.eu/en/database/breeder/exhalt-genetics,Exhalt Genetics,https://www.instagram.com/exhaltgenetics/,TRUE
https://seedfinder.eu/en/database/breeder/exogen-genetics,Exogen Genetics,https://www.facebook.com/ExogenGenetics/,TRUE
https://seedfinder.eu/en/database/breeder/exotic-flower-boutique,Exotic Flower Boutique,https://www.instagram.com/exotic_flower_boutique2,TRUE
https://seedfinder.eu/en/database/breeder/exotic-genetix,Exotic Genetix,http://exoticgenetix.com,FALSE
https://seedfinder.eu/en/database/breeder/exotic-herbal-blends,Exotic Herbal Blends,https://www.instagram.com/exoticherbalblends/,TRUE
https://seedfinder.eu/en/database/breeder/exotic-seed,Exotic Seed,https://www.exoticseed.eu/,FALSE
https://seedfinder.eu/en/database/breeder/expert-seeds,Expert Seeds,http://expertseedbank.com,FALSE
https://seedfinder.eu/en/database/breeder/eye-of-providence-seeds,Eye of Providence Seeds,http://www.eyeofprovidenceseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/ez-grown,Ez Grown,https://www.instagram.com/ezgrown.tx/,TRUE
https://seedfinder.eu/en/database/breeder/elite-seeds,Élite Seeds,http://www.eliteseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/fabis-finest,Fabis Finest,https://www.instagram.com/fabis_finest_424,TRUE
https://seedfinder.eu/en/database/breeder/family-ganjah,Family Ganjah,http://familyganjahseedsbank.com/,TRUE
https://seedfinder.eu/en/database/breeder/fammabis-farms-llc,Fammabis Farms LLC,https://www.instagram.com/fammabis_farms_llc/,TRUE
https://seedfinder.eu/en/database/breeder/fancy-weed,Fancy Weed,http://www.Fancyweed.com,FALSE
https://seedfinder.eu/en/database/breeder/faricur-grower,Faricur Grower,https://www.facebook.com/faricurgrower,TRUE
https://seedfinder.eu/en/database/breeder/farmer-brown-seeds,Farmer Brown Seeds,https://www.instagram.com/farmer_brown_seeds,TRUE
https://seedfinder.eu/en/database/breeder/farmer-fly,Farmer Fly,http://farmerflyselections.com,TRUE
https://seedfinder.eu/en/database/breeder/farmer-hayseed,Farmer Hayseed,https://www.facebook.com/AskFarmerHayseed/,TRUE
https://seedfinder.eu/en/database/breeder/farmhouse-genetics,Farmhouse Genetics,https://www.instagram.com/farmhouse_genetics/,TRUE
https://seedfinder.eu/en/database/breeder/fast-and-furious-seeds,Fast & Furious Seeds,,TRUE
https://seedfinder.eu/en/database/breeder/fast-buds-company,Fast Buds Company,https://fastbuds.com,FALSE
https://seedfinder.eu/en/database/breeder/fat-budstards,Fat.Budstards,https://www.instagram.com/fat_budstards/,TRUE
https://seedfinder.eu/en/database/breeder/fat-cat-labs,Fat Cat Labs,https://fatcatlabs.shop/,FALSE
https://seedfinder.eu/en/database/breeder/fatboy-genetics,Fatboy Genetics,https://www.facebook.com/FatBoyGenetics,TRUE
https://seedfinder.eu/en/database/breeder/fatbush-seeds,Fatbush Seeds,https://fatbushseeds.com,FALSE
https://seedfinder.eu/en/database/breeder/fattymcfattfatt,Fattymcfattfatt,https://www.instagram.com/fattymcfattfatt/,TRUE
https://seedfinder.eu/en/database/breeder/fear-the-rootz-genetics,Fear The Rootz Genetics,https://www.instagram.com/feartherootz_genetics/,TRUE
https://seedfinder.eu/en/database/breeder/federation-seed-company,Federation Seed Company,,TRUE
https://seedfinder.eu/en/database/breeder/female-seeds,Female Seeds,http://www.femaleseeds.nl/en/,TRUE
https://seedfinder.eu/en/database/breeder/fennec-genetics,Fennec Genetics,https://www.instagram.com/fennecgenetics/,TRUE
https://seedfinder.eu/en/database/breeder/fenocan,Fenocan,https://www.fenocan.com/,TRUE
https://seedfinder.eu/en/database/breeder/ferrox-kollektiv,Ferrox Kollektiv,https://ferroxkollektiv.github.io/kollektiv/,FALSE
https://seedfinder.eu/en/database/breeder/fidels-seed-co,Fidels Seed Co.,https://www.instagram.com/fidelsseedco/?hl=de,TRUE
https://seedfinder.eu/en/database/breeder/field-marshall-seeds-collective,Field Marshall Seeds Collective,https://www.facebook.com/Field-Marshall-Seeds-Collective-271941602911320/,TRUE
https://seedfinder.eu/en/database/breeder/final-cause,Final Cause,https://www.instagram.com/_final_cause_/?hl=en,TRUE
https://seedfinder.eu/en/database/breeder/finest-medicinal-seeds,Finest Medicinal Seeds,http://finestmedicinalseeds.com,TRUE
https://seedfinder.eu/en/database/breeder/finest-picker-genetics,Finest Picker Genetics,http://finestpicker.com,FALSE
https://seedfinder.eu/en/database/breeder/finola,Finola,http://finola.fi,FALSE
https://seedfinder.eu/en/database/breeder/firefly-genetics,FireFly Genetics,https://www.instagram.com/fireflygenetics_official/,TRUE
https://seedfinder.eu/en/database/breeder/fire-garden-pharmsgenetics,Fire Garden Pharms Genetics,http://https://www.instagram.com/p/BRd0rHzDzJL/,TRUE
https://seedfinder.eu/en/database/breeder/firemids-genetics,FireMids Genetics,https://instagram.com/firemids.genetics,TRUE
https://seedfinder.eu/en/database/breeder/fire-new-breed-genetics,Fire New Breed Genetics,,TRUE
https://seedfinder.eu/en/database/breeder/fire-ridge-seed-co,Fire Ridge Seed Co,https://www.instagram.com/fireridgeseedco,TRUE
https://seedfinder.eu/en/database/breeder/firebudz-genetics,Firebudz Genetics,https://www.instagram.com/firebudzgenetics/,TRUE
